Serial No.	Week No.	Sample ID	Sample type	Species (English)	Age	Sex	EURING code	Location	Bird ring number	Location type	Collection date	Arrival date	Pool ID	Indiv. ID	Alliquote date	Taqman date	MA	MA-Ct	H5	H5-Ct	H7	H7-Ct	Virus isolation	E1	E2	Virus pathotype	HA subtype	NA subtype	Remarks	LAT-Y	LONG-X	Health
GEORGIA2010_01806	31	217-2115	cloacal swab	Collared Pratincole			Ø465Ø	natanebi		area not under restriction	2010/05/03	2010/06/16	4166		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01807	31	217-2116	tracheal or oropharyngeal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/03	2010/06/16	4166		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01808	31	217-2117	cloacal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/03	2010/06/16	4166		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01809	31	217-2118	tracheal or oropharyngeal swab	Common Pochard			Ø198Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4166		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01810	31	217-2119	cloacal swab	Common Pochard			Ø198Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4166		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01811	31	217-2120	tracheal or oropharyngeal swab	Common Pochard			Ø198Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01812	31	217-2121	cloacal swab	Common Pochard			Ø198Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01813	31	217-2122	tracheal or oropharyngeal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01814	31	217-2123	cloacal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01815	31	217-2124	tracheal or oropharyngeal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01816	31	217-2125	cloacal swab	White-winged Tern			Ø628Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4167		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01817	31	217-2126	tracheal or oropharyngeal swab	Squacco Heron			Ø1Ø8Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01818	31	217-2127	cloacal swab	Squacco Heron			Ø1Ø8Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01819	31	217-2128	tracheal or oropharyngeal swab	Little Ringed Plover			Ø469Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01820	31	217-2129	cloacal swab	Little Ringed Plover			Ø469Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01821	31	217-2130	tracheal or oropharyngeal swab	Little Stint			Ø5Ø1Ø	natanebi		area not under restriction	2010/05/04	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01822	31	217-2131	cloacal swab	Little Stint			Ø5Ø1Ø	natanebi		area not under restriction	2010/05/05	2010/06/16	4169		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01823	31	217-2132	tracheal or oropharyngeal swab	Little Crake			Ø41ØØ	natanebi		area not under restriction	2010/05/05	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01824	31	217-2133	cloacal swab	Little Crake			Ø41ØØ	natanebi		area not under restriction	2010/05/05	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01825	31	217-2134	tracheal or oropharyngeal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01826	31	217-2135	cloacal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01827	31	217-2136	tracheal or oropharyngeal swab	Little Egret			Ø119Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01828	31	217-2137	cloacal swab	Little Egret			Ø119Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4170		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01829	31	217-2138	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01830	31	217-2139	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01831	31	217-2140	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01832	31	217-2141	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01833	31	217-2142	tracheal or oropharyngeal swab	Moorhen		M	Ø424Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01834	31	217-2143	cloacal swab	Moorhen		M	Ø424Ø	natanebi		area not under restriction	2010/05/06	2010/06/16	4171		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01835	31	217-2144	tracheal or oropharyngeal swab	Common Greenshank			Ø548Ø	natanebi		area not under restriction	2010/05/07	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01836	31	217-2145	cloacal swab	Common Greenshank			Ø548Ø	natanebi		area not under restriction	2010/05/07	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01837	31	217-2146	tracheal or oropharyngeal swab	Little Ringed Plover			Ø469Ø	natanebi		area not under restriction	2010/05/07	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01838	31	217-2147	cloacal swab	Little Ringed Plover			Ø469Ø	natanebi		area not under restriction	2010/05/07	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01839	31	217-2148	cloacal swab	Little Stint			Ø5Ø1Ø	natanebi		area not under restriction	2010/05/21	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01840	31	217-2231	tracheal or oropharyngeal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4172		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01841	31	217-2232	cloacal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01842	31	217-2233	tracheal or oropharyngeal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01843	31	217-2234	cloacal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01844	31	217-2235	tracheal or oropharyngeal swab	Yellow-legged Gull			Ø5927	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01845	31	217-2236	cloacal swab	Yellow-legged Gull			Ø5927	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01846	31	217-2237	tracheal or oropharyngeal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4173		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01847	31	217-2238	cloacal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01848	31	217-2239	tracheal or oropharyngeal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01849	31	217-2240	cloacal swab	Bee-Eater			Ø84ØØ	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01850	31	217-2241	tracheal or oropharyngeal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01851	31	217-2242	cloacal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01852	31	217-2243	tracheal or oropharyngeal swab	Glossy Ibis			Ø136Ø	natanebi		area not under restriction	2010/05/21	2010/06/16	4174		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01853	31	217-2244	cloacal swab	Glossy Ibis			Ø136Ø	natanebi		area not under restriction	2010/05/21	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01854	31	217-2245	tracheal or oropharyngeal swab	Black-crowned Night-heron		M	Ø1Ø4Ø	natanebi		area not under restriction	2010/05/22	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01855	31	217-2246	cloacal swab	Black-crowned Night-heron		M	Ø1Ø4Ø	natanebi		area not under restriction	2010/05/22	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01856	31	217-2247	tracheal or oropharyngeal swab	Black-crowned Night-heron		F	Ø1Ø4Ø	natanebi		area not under restriction	2010/05/22	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01857	31	217-2248	cloacal swab	Black-crowned Night-heron		F	Ø1Ø4Ø	natanebi		area not under restriction	2010/05/22	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01858	31	217-2249	tracheal or oropharyngeal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/22	2010/06/16	4175		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01859	31	217-2250	cloacal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/22	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01860	31	217-2251	tracheal or oropharyngeal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/22	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01861	31	217-2252	cloacal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/22	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01862	31	217-2253	tracheal or oropharyngeal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01863	31	217-2254	cloacal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01864	31	217-2255	tracheal or oropharyngeal swab	Moorhen		M	Ø424Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4177		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01865	31	217-2256	cloacal swab	Moorhen		M	Ø424Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01866	31	217-2257	tracheal or oropharyngeal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01867	31	217-2258	cloacal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01868	31	217-2259	tracheal or oropharyngeal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01869	31	217-2260	cloacal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/23	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01870	31	217-2261	tracheal or oropharyngeal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4178		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01871	31	217-2262	cloacal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01872	31	217-2263	tracheal or oropharyngeal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01873	31	217-2264	cloacal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01874	31	217-2265	tracheal or oropharyngeal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01875	31	217-2266	cloacal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01876	31	217-2267	tracheal or oropharyngeal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/24	2010/06/16	4179		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01877	31	217-2268	cloacal swab	Bee-eater			Ø84ØØ	natanebi		area not under restriction	2010/05/24	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01878	31	217-2269	tracheal or oropharyngeal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01879	31	217-2270	cloacal swab	Common Sandpiper			Ø556Ø	natanebi		area not under restriction	2010/05/24	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01880	31	217-2271	tracheal or oropharyngeal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01881	31	217-2272	cloacal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01882	31	217-2273	tracheal or oropharyngeal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4180		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01883	31	217-2274	cloacal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01884	31	217-2275	tracheal or oropharyngeal swab	Spotted Redshank			Ø545Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01885	31	217-2276	cloacal swab	Spotted Redshank			Ø545Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01886	31	217-2277	tracheal or oropharyngeal swab	European Honey-buzzard			Ø231Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01887	31	217-2278	cloacal swab	European Honey-buzzard			Ø231Ø	natanebi		area not under restriction	2010/05/25	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01888	31	217-2279	tracheal or oropharyngeal swab	Black-tailed Godwit			Ø532Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4181		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01889	31	217-2280	cloacal swab	Black-tailed Godwit			Ø532Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01890	31	217-2281	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01891	31	217-2282	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01892	31	217-2283	tracheal or oropharyngeal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01893	31	217-2284	cloacal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/06/02	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01894	31	217-2286	tracheal or oropharyngeal swab	Little Egret			Ø119Ø	natanebi		area not under restriction	2010/06/03	2010/06/16	4185		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01895	31	217-2287	cloacal swab	Little Egret			Ø119Ø	natanebi		area not under restriction	2010/06/03	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01896	31	217-2288	tracheal or oropharyngeal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/06/03	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01897	31	217-2289	cloacal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/06/03	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01898	31	217-2290	tracheal or oropharyngeal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01899	31	217-2291	cloacal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01900	31	217-2292	tracheal or oropharyngeal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4186		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01901	31	217-2293	cloacal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01902	31	217-2294	tracheal or oropharyngeal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01903	31	217-2295	cloacal swab	Green Sandpiper			Ø553Ø	natanebi		area not under restriction	2010/06/04	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01904	31	217-2296	tracheal or oropharyngeal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/06/05	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01905	31	217-2297	cloacal swab	Grey Heron			Ø122Ø	natanebi		area not under restriction	2010/06/05	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01906	31	217-2298	tracheal or oropharyngeal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/06/05	2010/06/16	4187		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01907	31	217-2299	cloacal swab	Common Buzzard			Ø287Ø	natanebi		area not under restriction	2010/06/05	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
